FID,Join_Count,TARGET_FID,OBJECTID,ID,TYPE,STATUS,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,OWNER,VOLTAGE,VOLT_CLASS,INFERRED,SUB_1,SUB_2,SHAPE__Len,ORIG_FID,Latitude,Longitude,STATE,ZONE,CWA,NAME,STATE_ZONE,TIME_ZONE,FE_AREA,LON,LAT
5484,1,5484,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25653554,-120.7633817,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5485,1,5485,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25633343,-120.7615735,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5486,1,5486,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25495601,-120.7595008,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5487,1,5487,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25489965,-120.759467,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5488,1,5488,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25470288,-120.7593493,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5489,1,5489,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25264593,-120.7581188,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5490,1,5490,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25116715,-120.7564195,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5491,1,5491,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25033516,-120.7554243,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5492,1,5492,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25005446,-120.7549253,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5493,1,5493,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25070333,-120.7538716,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5494,1,5494,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25134064,-120.7529057,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5495,1,5495,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25202708,-120.7518211,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5496,1,5496,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.2530105,-120.7503767,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5497,1,5497,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25326035,-120.7498122,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5498,1,5498,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25327702,-120.7488881,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5499,1,5499,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.2532989,-120.7471106,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5500,1,5500,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25331007,-120.7460021,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5501,1,5501,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25398854,-120.745493,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5502,1,5502,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25643488,-120.7440349,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5503,1,5503,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25772874,-120.7432569,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5504,1,5504,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.25800273,-120.7430584,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5505,1,5505,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.2591214,-120.7421481,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5506,1,5506,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.26074848,-120.7408347,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5507,1,5507,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.26257168,-120.7394636,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5508,1,5508,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.26493902,-120.7375988,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5509,1,5509,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.26587836,-120.736871,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5510,1,5510,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.26753486,-120.7361417,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5511,1,5511,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.26811984,-120.7358073,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5512,1,5512,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.26998631,-120.7349156,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5513,1,5513,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.2715018,-120.7342218,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5514,1,5514,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27226086,-120.733838,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5515,1,5515,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27300629,-120.7335278,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5516,1,5516,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27342242,-120.7327351,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5517,1,5517,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27476168,-120.7302413,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5518,1,5518,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27649735,-120.7269261,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5519,1,5519,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27698189,-120.7260914,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5520,1,5520,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27765475,-120.7257718,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5521,1,5521,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27833426,-120.7254439,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5522,1,5522,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.27908194,-120.7251223,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5523,1,5523,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28097033,-120.7242304,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5524,1,5524,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.2814109,-120.7230151,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5525,1,5525,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28192543,-120.721568,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5526,1,5526,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28246922,-120.7200048,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5527,1,5527,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28287211,-120.7188317,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5528,1,5528,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28353176,-120.7170115,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5529,1,5529,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28383792,-120.7161976,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5530,1,5530,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28515411,-120.7126988,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5531,1,5531,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28619976,-120.709932,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5532,1,5532,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28686828,-120.7084578,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5533,1,5533,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28731277,-120.7080593,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5534,1,5534,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28827687,-120.7072034,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5535,1,5535,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.28950109,-120.7062564,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5536,1,5536,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29011975,-120.7057915,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5537,1,5537,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29158937,-120.7046312,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5538,1,5538,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29195943,-120.7041667,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5539,1,5539,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29214213,-120.7042076,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5540,1,5540,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29237202,-120.7042592,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5541,1,5541,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29279212,-120.7043534,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5542,1,5542,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29519535,-120.703426,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5543,1,5543,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29591607,-120.7031918,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5544,1,5544,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29709554,-120.702752,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5545,1,5545,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29732552,-120.6998605,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5546,1,5546,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29741267,-120.6988542,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
