# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
WBB,10/12/2018 18:38 MDT,11.35,53.38,1.94,318.1
WBB,10/12/2018 18:39 MDT,11.4,53.8,1.77,311.5
WBB,10/12/2018 18:40 MDT,11.39,53.98,2,317.9
WBB,10/12/2018 18:41 MDT,11.36,53.91,1.99,310.8
WBB,10/12/2018 18:42 MDT,11.31,54.13,2.08,308.3
WBB,10/12/2018 18:43 MDT,11.24,54.35,1.52,307.7
WBB,10/12/2018 18:44 MDT,11.22,55.59,1.49,313.5
WBB,10/12/2018 18:45 MDT,11.21,55.81,1.5,313.8
WBB,10/12/2018 18:46 MDT,11.2,55.89,1.17,313.5
WBB,10/12/2018 18:47 MDT,11.18,55.94,1.28,322.9
WBB,10/12/2018 18:48 MDT,11.14,55.61,1.26,321.2
WBB,10/12/2018 18:49 MDT,11.12,55.45,1.17,320.8
WBB,10/12/2018 18:50 MDT,11.1,54.3,0.59,316.3
WBB,10/12/2018 18:51 MDT,11.05,54.59,1.01,317.8
WBB,10/12/2018 18:52 MDT,11,55.03,1.04,326
WBB,10/12/2018 18:53 MDT,10.96,55.28,1.05,321.6
WBB,10/12/2018 18:54 MDT,10.87,55.53,1.18,321
WBB,10/12/2018 18:55 MDT,10.82,55.81,1.03,333.5
WBB,10/12/2018 18:56 MDT,10.77,55.92,0.8,284.3
WBB,10/12/2018 18:57 MDT,10.72,56.43,0.96,295.9
WBB,10/12/2018 18:58 MDT,10.66,56.51,1.1,290.5
WBB,10/12/2018 18:59 MDT,10.61,56.27,1.04,292.1
WBB,10/12/2018 19:00 MDT,10.58,56.37,1.01,298.6
WBB,10/12/2018 19:01 MDT,10.59,56.69,0.92,296.2
WBB,10/12/2018 19:02 MDT,10.59,56.91,0.77,291.1
WBB,10/12/2018 19:03 MDT,10.59,56.89,0.86,281.7
WBB,10/12/2018 19:04 MDT,10.56,57.13,0.73,283.9
WBB,10/12/2018 19:05 MDT,10.53,57.02,0.84,287.9
WBB,10/12/2018 19:06 MDT,10.49,56.63,1.46,316.9
WBB,10/12/2018 19:07 MDT,10.45,56.62,1.31,323.2
WBB,10/12/2018 19:08 MDT,10.44,56.53,0.93,320.8
WBB,10/12/2018 19:09 MDT,10.4,56.43,0.38,325.6
WBB,10/12/2018 19:10 MDT,10.34,56.92,0.49,337.9
WBB,10/12/2018 19:11 MDT,10.27,55.82,0.46,348.3
WBB,10/12/2018 19:12 MDT,10.18,55.59,0.16,348.5
WBB,10/12/2018 19:13 MDT,10.13,56.59,0.23,348.5
WBB,10/12/2018 19:14 MDT,10.08,56.6,0.83,358.8
WBB,10/12/2018 19:15 MDT,10.04,55.93,1.02,23.31
WBB,10/12/2018 19:16 MDT,10.02,55.84,1.28,16.72
WBB,10/12/2018 19:17 MDT,10.01,55.63,1.6,19.01
WBB,10/12/2018 19:18 MDT,10,55.36,1.76,15.75
WBB,10/12/2018 19:19 MDT,9.99,56.21,1.11,12.61
WBB,10/12/2018 19:20 MDT,9.97,56.43,0.93,41.44
WBB,10/12/2018 19:21 MDT,9.9,56.72,0.35,45.84
WBB,10/12/2018 19:22 MDT,9.84,57.14,0.03,45.93
WBB,10/12/2018 19:23 MDT,9.78,57.58,0.86,126.9
WBB,10/12/2018 19:24 MDT,9.76,56.64,1.44,132
WBB,10/12/2018 19:25 MDT,9.72,56.77,1.19,120.5
WBB,10/12/2018 19:26 MDT,9.66,56.25,1.49,111
WBB,10/12/2018 19:27 MDT,9.59,55.64,1.7,100
WBB,10/12/2018 19:28 MDT,9.54,56.26,1.55,91.7
WBB,10/12/2018 19:29 MDT,9.5,56.65,1.77,92.8
WBB,10/12/2018 19:30 MDT,9.46,56.3,1.61,99.1
WBB,10/12/2018 19:31 MDT,9.41,55.99,2.51,99
WBB,10/12/2018 19:32 MDT,9.4,55.64,2.72,101.8
WBB,10/12/2018 19:33 MDT,9.41,55.77,2.94,101.1
WBB,10/12/2018 19:34 MDT,9.42,55.89,2.97,97.4
WBB,10/12/2018 19:35 MDT,9.44,56.28,2.84,98.6
WBB,10/12/2018 19:36 MDT,9.46,55.79,2.7,99.9
WBB,10/12/2018 19:37 MDT,9.45,55.55,2.91,94
WBB,10/12/2018 19:38 MDT,9.44,55.45,2.73,90
WBB,10/12/2018 19:39 MDT,9.42,55.84,2.17,90.7
WBB,10/12/2018 19:40 MDT,9.41,55.84,2.06,86.4
WBB,10/12/2018 19:41 MDT,9.4,56.12,2.11,88.6
WBB,10/12/2018 19:42 MDT,9.42,55.84,2.16,85.8
WBB,10/12/2018 19:43 MDT,9.38,56.26,1.9,83.4
WBB,10/12/2018 19:44 MDT,9.35,56.06,1.63,80.4
WBB,10/12/2018 19:45 MDT,9.37,55.89,1.81,85.9
WBB,10/12/2018 19:46 MDT,9.41,55.98,1.94,96.9
WBB,10/12/2018 19:47 MDT,9.4,55.44,1.88,97.1
WBB,10/12/2018 19:48 MDT,9.36,55.18,1.89,96.2
WBB,10/12/2018 19:49 MDT,9.34,55.11,1.98,96.9
WBB,10/12/2018 19:50 MDT,9.34,54.59,1.87,93.9
WBB,10/12/2018 19:51 MDT,9.33,54.76,1.69,88.8
WBB,10/12/2018 19:52 MDT,9.34,54.75,1.06,79.72
WBB,10/12/2018 19:53 MDT,9.33,55.21,1.04,79.99
WBB,10/12/2018 19:54 MDT,9.31,55.37,1.01,85.5
WBB,10/12/2018 19:55 MDT,9.27,55.19,1.25,87.1
WBB,10/12/2018 19:56 MDT,9.28,54.95,1.74,92
WBB,10/12/2018 19:57 MDT,9.31,54.48,1.57,98.7
WBB,10/12/2018 19:58 MDT,9.3,54.29,1.5,106.5
WBB,10/12/2018 19:59 MDT,9.32,54.4,2.03,101.1
WBB,10/12/2018 20:00 MDT,9.35,54.29,1.9,106.8
WBB,10/12/2018 20:01 MDT,9.32,54.3,1.39,130.5
WBB,10/12/2018 20:02 MDT,9.26,54.51,1.31,115.6
WBB,10/12/2018 20:03 MDT,9.19,54.31,1.55,113.6
WBB,10/12/2018 20:04 MDT,9.16,54.92,1.8,98.4
WBB,10/12/2018 20:05 MDT,9.2,55.75,2.3,98.6
WBB,10/12/2018 20:06 MDT,9.22,55.14,1.82,99.7
WBB,10/12/2018 20:07 MDT,9.16,54.67,2.07,111.8
WBB,10/12/2018 20:08 MDT,9.17,56.56,2.28,113.4
WBB,10/12/2018 20:09 MDT,9.21,55.55,2.1,120.4
WBB,10/12/2018 20:10 MDT,9.18,54.53,2.01,110.1
WBB,10/12/2018 20:11 MDT,9.07,54.6,2.46,110.9
WBB,10/12/2018 20:12 MDT,9.04,56.3,2.23,102.9
WBB,10/12/2018 20:13 MDT,9.06,55.02,2.44,109.8
WBB,10/12/2018 20:14 MDT,9.08,55.84,2.49,106.2
WBB,10/12/2018 20:15 MDT,9.11,55.46,1.81,104.8
WBB,10/12/2018 20:16 MDT,9.09,54.87,2.23,92.9
WBB,10/12/2018 20:17 MDT,9.09,57.13,2.54,88.2
WBB,10/12/2018 20:18 MDT,9.1,58.2,2.29,88.5
WBB,10/12/2018 20:19 MDT,9.1,57.38,1.79,90.4
WBB,10/12/2018 20:20 MDT,9.1,56.55,1.72,88.7
WBB,10/12/2018 20:21 MDT,9.12,56.64,1.67,91.9
WBB,10/12/2018 20:22 MDT,9.11,56.34,1.52,97
WBB,10/12/2018 20:23 MDT,9.07,56.05,1.32,96.1
WBB,10/12/2018 20:24 MDT,9.01,56.55,1.18,89.9
WBB,10/12/2018 20:25 MDT,9.04,57.67,1.71,87.8
WBB,10/12/2018 20:26 MDT,9.07,57.03,1.28,92
WBB,10/12/2018 20:27 MDT,9.04,56.7,2.21,96.7
WBB,10/12/2018 20:28 MDT,8.97,56.89,2.2,93.9
WBB,10/12/2018 20:29 MDT,8.93,57.07,1.93,89.3
WBB,10/12/2018 20:30 MDT,8.91,57.18,1.89,98.6
WBB,10/12/2018 20:31 MDT,8.86,57.09,2.44,98.5
WBB,10/12/2018 20:32 MDT,8.88,58.71,2.25,96.1
WBB,10/12/2018 20:33 MDT,8.95,58.01,2.19,95.7
WBB,10/12/2018 20:34 MDT,8.97,57.16,2.45,96.5
WBB,10/12/2018 20:35 MDT,8.98,56.47,2.97,96.7
WBB,10/12/2018 20:36 MDT,9.01,57.56,2.79,99.8
WBB,10/12/2018 20:37 MDT,9.08,57.57,2.79,91.3
WBB,10/12/2018 20:38 MDT,9.12,56.88,2.66,88.4
WBB,10/12/2018 20:39 MDT,9.14,56.47,2.53,87.3
WBB,10/12/2018 20:40 MDT,9.14,56.93,2.53,88.2
WBB,10/12/2018 20:41 MDT,9.17,57.6,2.08,90.3
WBB,10/12/2018 20:42 MDT,9.15,56.55,2.06,87.4
WBB,10/12/2018 20:43 MDT,9.09,56.47,2.03,89.2
WBB,10/12/2018 20:44 MDT,9.09,57.06,1.59,85.3
WBB,10/12/2018 20:45 MDT,9.09,56.09,2.09,83.2
WBB,10/12/2018 20:46 MDT,9.1,55.79,2.18,85.2
WBB,10/12/2018 20:47 MDT,9.08,55.79,2.16,85.7
WBB,10/12/2018 20:48 MDT,9.09,55.9,1.94,82.8
WBB,10/12/2018 20:49 MDT,9.08,56.09,1.75,87.2
WBB,10/12/2018 20:50 MDT,9.04,56.28,1.69,90.4
WBB,10/12/2018 20:51 MDT,8.97,56.71,1.64,91.2
WBB,10/12/2018 20:52 MDT,8.9,57.01,1.7,92.8
WBB,10/12/2018 20:53 MDT,8.83,57.21,1.91,95.9
WBB,10/12/2018 20:54 MDT,8.74,57.46,2.01,94.5
WBB,10/12/2018 20:55 MDT,8.71,57.44,1.95,93.1
WBB,10/12/2018 20:56 MDT,8.68,57.84,1.66,87
WBB,10/12/2018 20:57 MDT,8.72,57.9,1.38,92
WBB,10/12/2018 20:58 MDT,8.74,57.84,0.79,84.9
WBB,10/12/2018 20:59 MDT,8.7,57.79,0.45,84.8
WBB,10/12/2018 21:00 MDT,8.68,57.19,0.77,75.7
WBB,10/12/2018 21:01 MDT,8.62,56.79,2.2,39.5
WBB,10/12/2018 21:02 MDT,8.61,56.19,2.12,39.22
WBB,10/12/2018 21:03 MDT,8.67,56.25,2.06,36.72
WBB,10/12/2018 21:04 MDT,8.68,56.16,2.18,36.11
WBB,10/12/2018 21:05 MDT,8.69,56.12,1.92,39.75
WBB,10/12/2018 21:06 MDT,8.63,56.37,2.47,37.76
WBB,10/12/2018 21:07 MDT,8.58,56.56,2.67,39.76
WBB,10/12/2018 21:08 MDT,8.59,56.44,2.39,38.91
WBB,10/12/2018 21:09 MDT,8.58,56.69,2.12,34.7
WBB,10/12/2018 21:10 MDT,8.57,56.62,2.41,40.63
WBB,10/12/2018 21:11 MDT,8.55,56.64,2.81,41.38
WBB,10/12/2018 21:12 MDT,8.54,56.76,2.68,41.84
WBB,10/12/2018 21:13 MDT,8.52,56.78,2.85,41.65
WBB,10/12/2018 21:14 MDT,8.53,56.7,2.8,40.57
WBB,10/12/2018 21:15 MDT,8.55,56.7,2.81,37.01
WBB,10/12/2018 21:16 MDT,8.56,56.49,3.05,40.65
WBB,10/12/2018 21:17 MDT,8.55,56.53,2.97,42.88
WBB,10/12/2018 21:18 MDT,8.57,56.45,2.54,45.38
WBB,10/12/2018 21:19 MDT,8.62,56.37,2.51,50.44
WBB,10/12/2018 21:20 MDT,8.56,56.69,2.5,45.82
WBB,10/12/2018 21:21 MDT,8.5,56.9,2.08,47.37
WBB,10/12/2018 21:22 MDT,8.52,56.91,2.17,49.47
WBB,10/12/2018 21:23 MDT,8.48,57.15,2.25,43.96
WBB,10/12/2018 21:24 MDT,8.43,57.38,2.16,40.69
WBB,10/12/2018 21:25 MDT,8.38,57.5,2.26,39.02
WBB,10/12/2018 21:26 MDT,8.35,57.45,2.62,38.25
WBB,10/12/2018 21:27 MDT,8.37,57.25,2.64,39.17
WBB,10/12/2018 21:28 MDT,8.47,56.82,2.34,36.41
WBB,10/12/2018 21:29 MDT,8.48,56.86,2.63,33.85
WBB,10/12/2018 21:30 MDT,8.48,56.66,2.6,32.75
WBB,10/12/2018 21:31 MDT,8.61,56.08,2.43,29.78
WBB,10/12/2018 21:32 MDT,8.67,55.9,2.48,29.48
WBB,10/12/2018 21:33 MDT,8.69,55.95,2.48,32.17
WBB,10/12/2018 21:34 MDT,8.64,56.14,2.46,35.75
WBB,10/12/2018 21:35 MDT,8.57,56.64,2.25,34.51
WBB,10/12/2018 21:36 MDT,8.51,56.98,1.99,31.23
WBB,10/12/2018 21:37 MDT,8.47,57.17,2.17,36.07
WBB,10/12/2018 21:38 MDT,8.4,57.52,2.34,38.87
WBB,10/12/2018 21:39 MDT,8.31,57.97,2.43,34.17
WBB,10/12/2018 21:40 MDT,8.3,57.83,2.54,34.39
WBB,10/12/2018 21:41 MDT,8.35,57.52,2.42,36.9
WBB,10/12/2018 21:42 MDT,8.35,57.45,2.65,34.01
WBB,10/12/2018 21:43 MDT,8.4,57.34,2.41,31.01
WBB,10/12/2018 21:44 MDT,8.43,57.29,2.3,26.7
WBB,10/12/2018 21:45 MDT,8.42,57.33,2.24,27.55
WBB,10/12/2018 21:46 MDT,8.43,57.32,2.4,27.79
WBB,10/12/2018 21:47 MDT,8.49,57.08,2.53,26.12
WBB,10/12/2018 21:48 MDT,8.58,56.83,2.44,23.19
WBB,10/12/2018 21:49 MDT,8.57,56.94,2.31,21.44
WBB,10/12/2018 21:50 MDT,8.56,56.87,2.56,20.04
WBB,10/12/2018 21:51 MDT,8.51,57.05,2.24,23.56
WBB,10/12/2018 21:52 MDT,8.45,57.4,2.62,31.3
WBB,10/12/2018 21:53 MDT,8.37,57.58,2.48,26.93
WBB,10/12/2018 21:54 MDT,8.33,57.89,2.35,23.69
WBB,10/12/2018 21:55 MDT,8.33,57.87,2.37,24.3
WBB,10/12/2018 21:56 MDT,8.29,58.12,2.5,24.76
WBB,10/12/2018 21:57 MDT,8.28,58.13,2.56,25.47
WBB,10/12/2018 21:58 MDT,8.28,58.26,2.58,24.24
WBB,10/12/2018 21:59 MDT,8.28,58.32,2.41,21.03
WBB,10/12/2018 22:00 MDT,8.25,58.5,2.63,26.06
WBB,10/12/2018 22:01 MDT,8.3,58.48,2.31,22.74
WBB,10/12/2018 22:02 MDT,8.31,58.53,2.13,26
WBB,10/12/2018 22:03 MDT,8.28,58.71,2.12,27.26
WBB,10/12/2018 22:04 MDT,8.25,58.86,2.15,28.75
WBB,10/12/2018 22:05 MDT,8.26,58.9,2.3,29.23
WBB,10/12/2018 22:06 MDT,8.35,58.63,2.08,28.76
WBB,10/12/2018 22:07 MDT,8.43,58.58,2.18,26.5
WBB,10/12/2018 22:08 MDT,8.49,58.3,2.09,27.74
WBB,10/12/2018 22:09 MDT,8.46,58.4,2.37,30.89
WBB,10/12/2018 22:10 MDT,8.48,58.37,2.43,29.09
WBB,10/12/2018 22:11 MDT,8.46,58.46,2.21,32.56
WBB,10/12/2018 22:12 MDT,8.4,58.74,2.2,32.35
WBB,10/12/2018 22:13 MDT,8.33,58.9,2.4,34.11
WBB,10/12/2018 22:14 MDT,8.32,59.08,2.35,34.34
WBB,10/12/2018 22:15 MDT,8.33,58.96,2.37,38.44
WBB,10/12/2018 22:16 MDT,8.31,58.97,2.3,38.34
WBB,10/12/2018 22:17 MDT,8.33,58.91,2.12,39.07
WBB,10/12/2018 22:18 MDT,8.39,58.63,2.34,41.03
WBB,10/12/2018 22:19 MDT,8.41,58.47,2.36,40.84
WBB,10/12/2018 22:20 MDT,8.37,58.81,2.24,41.72
WBB,10/12/2018 22:21 MDT,8.36,58.97,2.02,41.48
WBB,10/12/2018 22:22 MDT,8.38,58.86,2.28,41.88
WBB,10/12/2018 22:23 MDT,8.35,58.95,2.35,42.87
WBB,10/12/2018 22:24 MDT,8.32,59.16,2.34,39.9
WBB,10/12/2018 22:25 MDT,8.32,59.1,2.35,43.62
WBB,10/12/2018 22:26 MDT,8.3,59.18,2.14,46.37
WBB,10/12/2018 22:27 MDT,8.25,59.28,2.16,47.95
WBB,10/12/2018 22:28 MDT,8.21,59.42,1.98,46.41
WBB,10/12/2018 22:29 MDT,8.2,59.6,1.99,43.49
WBB,10/12/2018 22:30 MDT,8.18,59.72,1.56,41.38
WBB,10/12/2018 22:31 MDT,8.18,59.73,1.76,35.99
WBB,10/12/2018 22:32 MDT,8.17,59.65,1.86,37.13
WBB,10/12/2018 22:33 MDT,8.21,59.43,2.03,38.34
WBB,10/12/2018 22:34 MDT,8.23,59.3,1.93,33.45
WBB,10/12/2018 22:35 MDT,8.25,59.19,1.84,34.67
WBB,10/12/2018 22:36 MDT,8.28,59.22,1.36,33.61
WBB,10/12/2018 22:37 MDT,8.27,59.11,1.77,26.42
WBB,10/12/2018 22:38 MDT,8.26,59.27,1.64,28.37
WBB,10/12/2018 22:39 MDT,8.29,59.1,1.67,30.6
WBB,10/12/2018 22:40 MDT,8.26,59.33,1.54,26.72
WBB,10/12/2018 22:41 MDT,8.29,59.49,1.61,23.86
WBB,10/12/2018 22:42 MDT,8.29,59.27,1.62,32.54
WBB,10/12/2018 22:43 MDT,8.26,59.47,1.52,31.22
WBB,10/12/2018 22:44 MDT,8.2,59.72,1.65,39.47
WBB,10/12/2018 22:45 MDT,8.14,59.92,1.63,37.97
WBB,10/12/2018 22:46 MDT,8.1,60.24,1.34,36.06
WBB,10/12/2018 22:47 MDT,8.04,60.53,1.39,39.55
WBB,10/12/2018 22:48 MDT,8.01,60.78,1.36,43.58
WBB,10/12/2018 22:49 MDT,7.99,60.88,1.57,44.56
WBB,10/12/2018 22:50 MDT,7.97,60.89,1.68,45.61
WBB,10/12/2018 22:51 MDT,7.99,60.8,1.78,46.74
WBB,10/12/2018 22:52 MDT,7.99,60.79,1.86,46.76
WBB,10/12/2018 22:53 MDT,8,60.74,1.58,46.47
WBB,10/12/2018 22:54 MDT,8.02,60.72,1.58,45.49
WBB,10/12/2018 22:55 MDT,8.05,60.54,1.72,44.98
WBB,10/12/2018 22:56 MDT,8.04,60.53,1.81,38.56
WBB,10/12/2018 22:57 MDT,8,60.33,1.99,31.21
WBB,10/12/2018 22:58 MDT,7.99,60.31,2.13,28.8
WBB,10/12/2018 22:59 MDT,8,60.17,2.35,28.04
WBB,10/12/2018 23:00 MDT,8.04,59.97,2.28,24.95
WBB,10/12/2018 23:01 MDT,8.12,59.76,2.18,22.9
WBB,10/12/2018 23:02 MDT,8.19,59.36,2.25,20.87
WBB,10/12/2018 23:03 MDT,8.18,59.5,2.16,21.13
WBB,10/12/2018 23:04 MDT,8.15,59.65,2.27,20.31
WBB,10/12/2018 23:05 MDT,8.12,59.66,2.41,21.53
WBB,10/12/2018 23:06 MDT,8.04,59.83,2.55,23.39
WBB,10/12/2018 23:07 MDT,8.01,59.86,2.64,22.64
WBB,10/12/2018 23:08 MDT,7.99,59.62,2.61,26.22
WBB,10/12/2018 23:09 MDT,8.07,59.26,2.46,23.33
WBB,10/12/2018 23:10 MDT,8.07,59.37,2.34,19.66
WBB,10/12/2018 23:11 MDT,8.08,59.3,2.23,20.59
WBB,10/12/2018 23:12 MDT,8.07,59.31,2.31,27.32
WBB,10/12/2018 23:13 MDT,8.05,59.43,2.21,34.13
WBB,10/12/2018 23:14 MDT,8.04,59.59,2.13,29.38
WBB,10/12/2018 23:15 MDT,8.14,59.38,1.84,25.87
WBB,10/12/2018 23:16 MDT,8.22,59.05,1.43,24.32
WBB,10/12/2018 23:17 MDT,8.21,59.02,1.7,33.77
WBB,10/12/2018 23:18 MDT,8.11,59.29,1.79,38.34
WBB,10/12/2018 23:19 MDT,8.09,59.47,1.72,40.41
WBB,10/12/2018 23:20 MDT,8.08,59.53,1.63,40.88
WBB,10/12/2018 23:21 MDT,8.06,59.5,1.72,40.89
WBB,10/12/2018 23:22 MDT,7.99,59.79,1.73,42.32
WBB,10/12/2018 23:23 MDT,7.93,59.97,1.66,42.87
WBB,10/12/2018 23:24 MDT,7.91,60.03,1.46,47.87
WBB,10/12/2018 23:25 MDT,7.87,60.17,1.44,62.27
WBB,10/12/2018 23:26 MDT,7.83,60.22,1.43,58.14
WBB,10/12/2018 23:27 MDT,7.82,60.34,1.27,59.04
WBB,10/12/2018 23:28 MDT,7.81,60.41,1.41,57.12
WBB,10/12/2018 23:29 MDT,7.81,60.28,1.49,56.37
WBB,10/12/2018 23:30 MDT,7.84,60.17,1.51,56.91
WBB,10/12/2018 23:31 MDT,7.86,60.12,1.4,56.22
WBB,10/12/2018 23:32 MDT,7.88,59.67,1.66,55.65
WBB,10/12/2018 23:33 MDT,7.92,59.27,1.49,57.87
WBB,10/12/2018 23:34 MDT,7.96,58.93,1.72,55.67
WBB,10/12/2018 23:35 MDT,7.98,58.94,1.54,53.67
WBB,10/12/2018 23:36 MDT,7.97,59.17,1.75,53.88
WBB,10/12/2018 23:37 MDT,7.95,59.19,1.71,58.3
WBB,10/12/2018 23:38 MDT,7.96,59.11,1.38,62.05
WBB,10/12/2018 23:39 MDT,7.97,59.28,1.27,63.16
WBB,10/12/2018 23:40 MDT,7.97,59.44,0.96,63.82
WBB,10/12/2018 23:41 MDT,7.97,59.64,0.82,58.41
WBB,10/12/2018 23:42 MDT,7.97,59.7,0.81,56.85
WBB,10/12/2018 23:43 MDT,7.93,59.83,0.77,55.97
WBB,10/12/2018 23:44 MDT,7.87,60.23,0.92,55.09
WBB,10/12/2018 23:45 MDT,7.8,60.58,1.08,55.13
WBB,10/12/2018 23:46 MDT,7.74,60.91,1.02,50.84
WBB,10/12/2018 23:47 MDT,7.7,61.07,1.07,49.96
WBB,10/12/2018 23:48 MDT,7.66,61.33,1.08,50.68
WBB,10/12/2018 23:49 MDT,7.59,61.53,1.09,51.19
WBB,10/12/2018 23:50 MDT,7.54,61.86,1.09,50.93
WBB,10/12/2018 23:51 MDT,7.49,62.1,1.27,49.82
WBB,10/12/2018 23:52 MDT,7.47,62.22,0.98,49.03
WBB,10/12/2018 23:53 MDT,7.47,62.35,0.78,49
WBB,10/12/2018 23:54 MDT,7.51,62.42,0.77,48.96
WBB,10/12/2018 23:55 MDT,7.64,61.95,0.68,48.94
WBB,10/12/2018 23:56 MDT,7.81,61.28,0.55,48.92
WBB,10/12/2018 23:57 MDT,7.95,60.69,0.67,48.9
WBB,10/12/2018 23:58 MDT,7.99,60.39,0.88,48.89
WBB,10/12/2018 23:59 MDT,7.94,60.52,1.26,48.87
WBB,10/13/2018 00:00 MDT,7.86,60.94,1.24,48.84
WBB,10/13/2018 00:01 MDT,7.77,61.22,1.41,48.74
WBB,10/13/2018 00:02 MDT,7.68,61.7,1.46,48.57
WBB,10/13/2018 00:03 MDT,7.58,62.08,1.6,48.54
WBB,10/13/2018 00:04 MDT,7.5,62.39,1.74,48.41
WBB,10/13/2018 00:05 MDT,7.47,62.51,1.91,46.82
WBB,10/13/2018 00:06 MDT,7.48,62.51,1.97,40.9
WBB,10/13/2018 00:07 MDT,7.54,62.21,1.95,40.84
WBB,10/13/2018 00:08 MDT,7.54,62.08,1.79,41.59
WBB,10/13/2018 00:09 MDT,7.56,62.04,1.75,44.12
WBB,10/13/2018 00:10 MDT,7.58,61.96,1.41,44.16
WBB,10/13/2018 00:11 MDT,7.56,62.1,1.5,46.74
WBB,10/13/2018 00:12 MDT,7.56,62.17,1.73,49.6
WBB,10/13/2018 00:13 MDT,7.58,62.12,1.96,52.78
WBB,10/13/2018 00:14 MDT,7.63,62.03,1.93,53.53
WBB,10/13/2018 00:15 MDT,7.62,62.15,1.88,59.42
WBB,10/13/2018 00:16 MDT,7.61,62.25,2.14,58.08
WBB,10/13/2018 00:17 MDT,7.6,62.18,2.33,59.1
WBB,10/13/2018 00:18 MDT,7.6,62.23,2.29,58.11
WBB,10/13/2018 00:19 MDT,7.55,62.36,2.2,63.5
WBB,10/13/2018 00:20 MDT,7.57,62.61,1.84,61.97
WBB,10/13/2018 00:21 MDT,7.59,62.45,1.89,70.42
WBB,10/13/2018 00:22 MDT,7.6,62.42,1.92,74.06
WBB,10/13/2018 00:23 MDT,7.66,62.54,2.2,81.8
WBB,10/13/2018 00:24 MDT,7.67,62.68,2.36,92.3
WBB,10/13/2018 00:25 MDT,7.69,62.32,2.15,103
WBB,10/13/2018 00:26 MDT,7.78,62.05,2.18,110.5
WBB,10/13/2018 00:27 MDT,7.83,61.75,2.48,128.3
WBB,10/13/2018 00:28 MDT,7.88,61.42,2.66,123.3
WBB,10/13/2018 00:29 MDT,7.96,61.11,2.41,118.9
WBB,10/13/2018 00:30 MDT,8.09,60.38,2.41,116.6
WBB,10/13/2018 00:31 MDT,8.17,59.37,2.13,113.6
WBB,10/13/2018 00:32 MDT,8.19,59.26,2.04,109.4
WBB,10/13/2018 00:33 MDT,8.13,59.4,2.11,110.4
WBB,10/13/2018 00:34 MDT,8.02,59.83,2.44,108
WBB,10/13/2018 00:35 MDT,7.92,60.36,2.59,104.2
WBB,10/13/2018 00:36 MDT,7.83,60.59,3.2,99.1
WBB,10/13/2018 00:37 MDT,7.82,60.64,3.1,99.2
WBB,10/13/2018 00:38 MDT,7.79,60.62,2.96,98.8
WBB,10/13/2018 00:39 MDT,7.84,60.5,3.14,98.2
WBB,10/13/2018 00:40 MDT,7.86,60.34,2.52,100.9
WBB,10/13/2018 00:41 MDT,7.96,59.83,2.4,94.3
WBB,10/13/2018 00:42 MDT,8.08,59.29,2.12,96.5
WBB,10/13/2018 00:43 MDT,8.21,58.84,1.89,88.3
WBB,10/13/2018 00:44 MDT,8.26,58.77,1.84,93.1
WBB,10/13/2018 00:45 MDT,8.21,59.01,1.49,85.4
WBB,10/13/2018 00:46 MDT,8.19,59.13,1.51,84.7
WBB,10/13/2018 00:47 MDT,8.17,59.45,1.57,84.7
WBB,10/13/2018 00:48 MDT,8.13,59.76,1.23,84.8
WBB,10/13/2018 00:49 MDT,8.06,60.14,1.08,86.4
WBB,10/13/2018 00:50 MDT,7.98,60.33,1.29,104.8
WBB,10/13/2018 00:51 MDT,7.88,60.75,1.13,107
WBB,10/13/2018 00:52 MDT,7.86,61,0.91,106.9
WBB,10/13/2018 00:53 MDT,7.86,60.84,0.94,106.7
WBB,10/13/2018 00:54 MDT,7.83,61.11,0.7,99.3
WBB,10/13/2018 00:55 MDT,7.77,61.55,0.51,87.4
WBB,10/13/2018 00:56 MDT,7.71,61.68,0.37,83.6
WBB,10/13/2018 00:57 MDT,7.65,61.83,0.62,83.5
WBB,10/13/2018 00:58 MDT,7.63,61.92,0.45,83.5
WBB,10/13/2018 00:59 MDT,7.62,61.86,0.43,83.6
WBB,10/13/2018 01:00 MDT,7.57,62.27,0.67,83.5
WBB,10/13/2018 01:01 MDT,7.57,62.55,0.74,83.5
WBB,10/13/2018 01:02 MDT,7.58,62.42,0.56,83.5
WBB,10/13/2018 01:03 MDT,7.55,62.46,0.38,83.5
WBB,10/13/2018 01:04 MDT,7.5,62.64,0.33,83.6
WBB,10/13/2018 01:05 MDT,7.45,62.96,0.02,83.6
WBB,10/13/2018 01:06 MDT,7.42,63.06,0,
WBB,10/13/2018 01:07 MDT,7.35,63.31,0,
WBB,10/13/2018 01:08 MDT,7.32,63.17,0,
WBB,10/13/2018 01:09 MDT,7.34,63.16,0,
WBB,10/13/2018 01:10 MDT,7.43,62.74,0.03,83.5
WBB,10/13/2018 01:11 MDT,7.53,62.34,0.04,83.5
WBB,10/13/2018 01:12 MDT,7.64,62.08,0,
WBB,10/13/2018 01:13 MDT,7.76,61.55,0.16,83.3
WBB,10/13/2018 01:14 MDT,7.86,61.18,0.33,79.67
